,study_id,title,type,enrollment_category,enrollment_subcategory,enrollment_value,category,category,group,group_description,value
199,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,milestone,milestone,P2,Remdesivir,541
200,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,milestone,milestone,P1,Placebo,517
201,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,milestone,milestone,P2,Remdesivir,531
202,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,milestone,milestone,P1,Placebo,508
203,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,milestone,milestone,P2,Remdesivir,517
204,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,milestone,milestone,P1,Placebo,13
205,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,milestone,milestone,P2,Remdesivir,24
206,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,withdrawal reason,withdrawal reason,P1,Placebo,4
207,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,withdrawal reason,withdrawal reason,P2,Remdesivir,10
208,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,withdrawal reason,withdrawal reason,P1,Placebo,1
209,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,withdrawal reason,withdrawal reason,P2,Remdesivir,0
210,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,withdrawal reason,withdrawal reason,P1,Placebo,7
211,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,withdrawal reason,withdrawal reason,P2,Remdesivir,9
212,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,withdrawal reason,withdrawal reason,P1,Placebo,0
213,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,withdrawal reason,withdrawal reason,P2,Remdesivir,4
214,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,withdrawal reason,withdrawal reason,P1,Placebo,1
215,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,withdrawal reason,withdrawal reason,P2,Remdesivir,1
216,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,age,age,B1,Placebo,0
217,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,age,age,B2,Remdesivir,0
218,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,age,age,B3,Total,0
219,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,age,age,B1,Placebo,324
220,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,age,age,B2,Remdesivir,354
221,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,age,age,B3,Total,678
222,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,age,age,B1,Placebo,197
223,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,age,age,B2,Remdesivir,187
224,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,age,age,B3,Total,384
225,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,"sex: female, male","sex: female, male",B1,Placebo,189
226,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,"sex: female, male","sex: female, male",B2,Remdesivir,189
227,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,"sex: female, male","sex: female, male",B3,Total,378
228,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,"sex: female, male","sex: female, male",B1,Placebo,332
229,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,"sex: female, male","sex: female, male",B2,Remdesivir,352
230,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,"sex: female, male","sex: female, male",B3,Total,684
231,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,ethnicity (nih/omb),ethnicity (nih/omb),B1,Placebo,116
232,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,ethnicity (nih/omb),ethnicity (nih/omb),B2,Remdesivir,134
233,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,ethnicity (nih/omb),ethnicity (nih/omb),B3,Total,250
234,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,ethnicity (nih/omb),ethnicity (nih/omb),B1,Placebo,373
235,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,ethnicity (nih/omb),ethnicity (nih/omb),B2,Remdesivir,382
236,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,ethnicity (nih/omb),ethnicity (nih/omb),B3,Total,755
237,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,ethnicity (nih/omb),ethnicity (nih/omb),B1,Placebo,32
238,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,ethnicity (nih/omb),ethnicity (nih/omb),B2,Remdesivir,25
239,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,ethnicity (nih/omb),ethnicity (nih/omb),B3,Total,57
240,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,race (nih/omb),race (nih/omb),B1,Placebo,3
241,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,race (nih/omb),race (nih/omb),B2,Remdesivir,4
242,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,race (nih/omb),race (nih/omb),B3,Total,7
243,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,race (nih/omb),race (nih/omb),B1,Placebo,56
244,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,race (nih/omb),race (nih/omb),B2,Remdesivir,79
245,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,race (nih/omb),race (nih/omb),B3,Total,135
246,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,race (nih/omb),race (nih/omb),B1,Placebo,2
247,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,race (nih/omb),race (nih/omb),B2,Remdesivir,2
248,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,race (nih/omb),race (nih/omb),B3,Total,4
249,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,race (nih/omb),race (nih/omb),B1,Placebo,117
250,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,race (nih/omb),race (nih/omb),B2,Remdesivir,109
251,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,race (nih/omb),race (nih/omb),B3,Total,226
252,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,race (nih/omb),race (nih/omb),B1,Placebo,287
253,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,race (nih/omb),race (nih/omb),B2,Remdesivir,279
254,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,race (nih/omb),race (nih/omb),B3,Total,566
255,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,race (nih/omb),race (nih/omb),B1,Placebo,1
256,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,race (nih/omb),race (nih/omb),B2,Remdesivir,2
257,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,race (nih/omb),race (nih/omb),B3,Total,3
258,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,race (nih/omb),race (nih/omb),B1,Placebo,55
259,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,race (nih/omb),race (nih/omb),B2,Remdesivir,66
260,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,race (nih/omb),race (nih/omb),B3,Total,121
261,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,enrollment region,enrollment region,B1,Placebo,19
262,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,enrollment region,enrollment region,B2,Remdesivir,14
263,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,enrollment region,enrollment region,B3,Total,33
264,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,enrollment region,enrollment region,B1,Placebo,12
265,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,enrollment region,enrollment region,B2,Remdesivir,9
266,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,enrollment region,enrollment region,B3,Total,21
267,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,enrollment region,enrollment region,B1,Placebo,7
268,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,enrollment region,enrollment region,B2,Remdesivir,9
269,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,enrollment region,enrollment region,B3,Total,16
270,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,enrollment region,enrollment region,B1,Placebo,410
271,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,enrollment region,enrollment region,B2,Remdesivir,427
272,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,enrollment region,enrollment region,B3,Total,837
273,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,enrollment region,enrollment region,B1,Placebo,7
274,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,enrollment region,enrollment region,B2,Remdesivir,8
275,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,enrollment region,enrollment region,B3,Total,15
276,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,enrollment region,enrollment region,B1,Placebo,21
277,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,enrollment region,enrollment region,B2,Remdesivir,22
278,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,enrollment region,enrollment region,B3,Total,43
279,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,enrollment region,enrollment region,B1,Placebo,6
280,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,enrollment region,enrollment region,B2,Remdesivir,4
281,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,enrollment region,enrollment region,B3,Total,10
282,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,enrollment region,enrollment region,B1,Placebo,21
283,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,enrollment region,enrollment region,B2,Remdesivir,25
284,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,enrollment region,enrollment region,B3,Total,46
285,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,enrollment region,enrollment region,B1,Placebo,6
286,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,enrollment region,enrollment region,B2,Remdesivir,7
287,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,enrollment region,enrollment region,B3,Total,13
288,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,enrollment region,enrollment region,B1,Placebo,12
289,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,enrollment region,enrollment region,B2,Remdesivir,16
290,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,enrollment region,enrollment region,B3,Total,28
291,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,Disease severity,Disease severity,B1,Placebo,50
292,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,Disease severity,Disease severity,B2,Remdesivir,55
293,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,Disease severity,Disease severity,B3,Total,105
294,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,Disease severity,Disease severity,B1,Placebo,471
295,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,Disease severity,Disease severity,B2,Remdesivir,486
296,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,maximum_age,99 Years,Disease severity,Disease severity,B3,Total,957
297,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,healthy_volunteers,No,milestone,milestone,P1,Placebo,521
298,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,healthy_volunteers,No,milestone,milestone,P2,Remdesivir,541
299,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,healthy_volunteers,No,milestone,milestone,P1,Placebo,517
300,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,healthy_volunteers,No,milestone,milestone,P2,Remdesivir,531
301,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,healthy_volunteers,No,milestone,milestone,P1,Placebo,508
302,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,healthy_volunteers,No,milestone,milestone,P2,Remdesivir,517
303,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,healthy_volunteers,No,milestone,milestone,P1,Placebo,13
304,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,healthy_volunteers,No,milestone,milestone,P2,Remdesivir,24
305,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,healthy_volunteers,No,withdrawal reason,withdrawal reason,P1,Placebo,4
306,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,healthy_volunteers,No,withdrawal reason,withdrawal reason,P2,Remdesivir,10
307,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,healthy_volunteers,No,withdrawal reason,withdrawal reason,P1,Placebo,1
308,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,healthy_volunteers,No,withdrawal reason,withdrawal reason,P2,Remdesivir,0
309,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,healthy_volunteers,No,withdrawal reason,withdrawal reason,P1,Placebo,7
310,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,healthy_volunteers,No,withdrawal reason,withdrawal reason,P2,Remdesivir,9
311,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,healthy_volunteers,No,withdrawal reason,withdrawal reason,P1,Placebo,0
312,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,healthy_volunteers,No,withdrawal reason,withdrawal reason,P2,Remdesivir,4
313,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,healthy_volunteers,No,withdrawal reason,withdrawal reason,P1,Placebo,1
314,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,healthy_volunteers,No,withdrawal reason,withdrawal reason,P2,Remdesivir,1
315,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,healthy_volunteers,No,age,age,B1,Placebo,0
316,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,healthy_volunteers,No,age,age,B2,Remdesivir,0
317,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,healthy_volunteers,No,age,age,B3,Total,0
318,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,healthy_volunteers,No,age,age,B1,Placebo,324
319,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,healthy_volunteers,No,age,age,B2,Remdesivir,354
320,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,healthy_volunteers,No,age,age,B3,Total,678
321,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,healthy_volunteers,No,age,age,B1,Placebo,197
322,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,healthy_volunteers,No,age,age,B2,Remdesivir,187
323,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,healthy_volunteers,No,age,age,B3,Total,384
324,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,healthy_volunteers,No,"sex: female, male","sex: female, male",B1,Placebo,189
325,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,healthy_volunteers,No,"sex: female, male","sex: female, male",B2,Remdesivir,189
326,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,healthy_volunteers,No,"sex: female, male","sex: female, male",B3,Total,378
327,0,Adaptive COVID-19 Treatment Trial (ACTT),Interventional,eligibility,healthy_volunteers,No,"sex: female, male","sex: female, male",B1,Placebo,332
